-0.44584,-0.51822,0.53578,-0.33015,-0.44511,-0.52116,0.5302,-0.33386,0.022304,0.062167,0.035586,0.04065,-0.5012,-0.52305,-0.48483,-0.50213,-0.53246,-0.57194,-0.50584,-0.56488,-0.4549,-0.46701,-0.42747,-0.41772,-0.050227,-0.34014,-0.25968,-0.18083,-0.42545,0.038731,-0.1105,0.020164,0.12615,0.46338,0.076418,0.42841,0.099764,1.7846,0.52089,1.0655,0.20694,0.86948,0.23966,0.83446,0.19004,1.1848,0.24219,0.96462,-0.44637,-0.52394,0.53416,-0.3315,-0.44584,-0.52716,0.52896,-0.33561,-0.48902,-0.5349,-0.44998,-0.51432,0.022486,-0.32454,-0.020369,0.058903,-0.46105,-0.48535,-0.057257,0.054789,0.33689,0.42571,0.44285,0.31841,0.37898,0.47273,0.48947,0.34686,0.44598,0.57246,0.04424,0.35976,0.18564,-0.3456,-0.3329,-0.36956,-0.31752,-0.46852,-0.53677,-0.42872,-0.47336,-0.32806,-0.29942,-0.36306,-0.28066,0.36637,0.63903,0.40741,0.52743,0.6606,0.47801,1.2467,1.0193,0.24388,0.49332,0.50451,0.51768,-0.44633,-0.60006,-0.39641,-0.50387,-0.54433,-0.30235,-0.62362,-0.49999,-0.25436,-0.53949,-0.50495,-0.4756
0.010229,-0.6027,-1.1117,-0.72716,0.011756,-0.60563,-1.1138,-0.72927,0.01021,0.27388,-0.14745,0.13409,-0.29803,-0.27168,-0.22635,-0.23344,-0.26387,-0.25685,-0.18705,-0.21392,-0.29464,-0.28005,-0.24014,-0.22725,0.13312,0.40435,-0.28135,0.098403,0.0087958,0.31299,-0.056926,0.019367,0.067216,0.15238,0.62477,0.16233,0.87225,0.88156,0.87342,0.63764,0.47339,0.99965,0.090881,0.74918,0.46641,0.8351,0.48304,0.4109,0.0091558,-0.6055,-1.1122,-0.72752,0.011311,-0.61034,-1.1144,-0.73019,-0.29629,-0.27291,-0.21331,-0.26935,0.033489,0.34386,0.63799,0.16091,0.12109,0.57204,-0.10581,0.36622,0.47036,0.20876,0.0798,-0.0020804,0.096216,0.16951,0.14965,-0.0034783,0.13456,0.053085,0.45273,0.5111,0.17596,-0.27075,-0.28373,-0.27969,-0.22787,-0.22511,-0.25242,-0.24772,-0.21181,-0.2623,-0.29883,-0.25789,-0.2327,0.36637,0.63903,0.40741,0.52743,0.6606,0.47801,1.2467,1.0193,0.24388,0.49332,0.50451,0.51768,-0.44633,-0.60006,-0.39641,-0.50387,-0.54433,-0.30235,-0.62362,-0.49999,-0.25436,-0.53949,-0.50495,-0.4756
-1.7376,-0.61306,-0.44011,-1.527,-1.7377,-0.61088,-0.43924,-1.5258,0.058563,0.062555,-0.046701,0.019236,0.50346,0.56385,0.4248,0.4441,0.52747,0.65992,0.34719,0.43895,0.52947,0.47424,0.50482,0.46817,0.11742,0.4123,0.57915,0.28399,-0.49556,0.46937,0.21073,0.25822,0.098061,-0.68004,0.16478,-0.21698,0.16494,-0.49585,0.1857,-0.62313,0.1319,-0.3412,-0.13438,-0.23072,0.58657,0.43599,-0.21509,-0.015179,-1.7367,-0.61345,-0.4415,-1.5275,-1.7372,-0.61161,-0.43918,-1.525,0.68794,0.53416,0.45719,0.45308,-0.67638,0.56663,-0.45828,-0.34588,0.12315,-0.34984,-0.41058,0.80993,-0.56671,-0.69826,-0.54637,-0.39703,-0.43955,-0.74424,-0.66531,-0.34174,-0.40977,0.37042,0.62542,0.41585,0.30541,0.46586,0.49251,0.56344,0.5752,0.52687,0.56829,0.54083,0.53926,0.4333,0.54431,0.5686,0.58899,0.36637,0.63903,0.40741,0.52743,0.6606,0.47801,1.2467,1.0193,0.24388,0.49332,0.50451,0.51768,-0.44633,-0.60006,-0.39641,-0.50387,-0.54433,-0.30235,-0.62362,-0.49999,-0.25436,-0.53949,-0.50495,-0.4756
1.1389,1.7276,1.0187,1.9441,1.1378,1.7295,1.0182,1.9426,0.051931,0.19469,-0.068201,0.11653,1.1113,1.5628,0.98627,1.4817,1.1761,1.6814,0.93436,1.7116,1.0834,1.4427,1.0683,1.2091,1.2548,0.1511,-0.095245,-0.00062612,0.34923,-0.19629,0.32909,-0.29782,-0.88117,-0.55601,-0.93241,-0.62571,0.56482,-0.36457,0.92222,-0.27254,0.26202,0.030319,0.46483,-0.11732,1.0609,0.23242,1.5036,-0.04069,1.1386,1.7359,1.0228,1.9462,1.139,1.7244,1.0194,1.9417,1.0628,1.5752,1.2151,1.5619,0.059172,0.012615,-0.22928,0.33286,-0.085641,0.38704,-0.52685,0.11443,-0.92449,-1.2125,-2.3089,-1.1756,-2.0558,-1.4037,-2.6213,-1.034,-2.5643,0.3056,0.51443,0.65203,0.75038,1.1853,1.3293,1.0704,1.1554,1.0208,1.6276,1.2017,1.6271,1.2254,1.2648,1.1087,1.0761,0.36637,0.63903,0.40741,0.52743,0.6606,0.47801,1.2467,1.0193,0.24388,0.49332,0.50451,0.51768,-0.44633,-0.60006,-0.39641,-0.50387,-0.54433,-0.30235,-0.62362,-0.49999,-0.25436,-0.53949,-0.50495,-0.4756
0.36824,0.56371,-1.1865,0.032273,0.36983,0.56586,-1.1842,0.034334,0.019606,0.020506,0.0079289,-0.0073933,-0.51556,-0.59721,-0.52682,-0.52193,-0.41732,-0.57352,-0.44563,-0.4598,-0.61479,-0.61641,-0.58054,-0.59831,-0.39265,0.03631,-0.27852,-0.58105,-0.23754,0.50032,-0.093343,-0.068638,-0.11238,0.53233,-0.25254,0.1738,-0.60204,0.61569,-0.14805,0.43103,-0.22221,0.57319,-0.080862,0.5919,0.026872,0.26455,-0.079518,0.13097,0.36647,0.5564,-1.1888,0.029881,0.36918,0.55426,-1.1857,0.032029,-0.5628,-0.57917,-0.5593,-0.55268,0.23611,0.13002,1.011,0.017868,-0.095226,1.1003,0.46629,0.032371,0.44146,0.48125,0.52885,0.47866,0.49134,0.43534,0.5141,0.43445,0.47256,0.46801,0.17172,0.20456,0.5646,-0.60617,-0.61453,-0.54183,-0.60469,-0.54925,-0.59374,-0.54352,-0.53798,-0.60051,-0.61374,-0.55085,-0.60168,0.36637,0.63903,0.40741,0.52743,0.6606,0.47801,1.2467,1.0193,0.24388,0.49332,0.50451,0.51768,-0.44633,-0.60006,-0.39641,-0.50387,-0.54433,-0.30235,-0.62362,-0.49999,-0.25436,-0.53949,-0.50495,-0.4756
-0.49042,-0.40247,0.66905,-0.24985,-0.48981,-0.40162,0.66924,-0.24938,0.011395,0.057419,0.018999,0.024527,-0.71458,-0.68362,-0.67627,-0.69879,-0.72033,-0.67369,-0.68421,-0.70348,-0.67894,-0.6871,-0.63791,-0.67214,-0.095873,-0.26847,-0.22848,-0.33421,-0.2203,-0.036262,-0.2486,-0.26916,0.081184,0.48372,0.1201,0.47272,0.11128,0.59025,-0.075226,0.44524,0.17294,0.67411,0.30974,0.62521,-0.14686,0.011689,-0.48434,0.065416,-0.49186,-0.40924,0.66722,-0.25214,-0.49066,-0.40847,0.66802,-0.25137,-0.64474,-0.65685,-0.60857,-0.65663,0.15114,-0.30974,-0.01874,0.081268,-0.23529,-0.26464,0.2168,-0.25697,0.26238,0.56359,0.54971,0.50942,0.55906,0.56927,0.52875,0.50995,0.54472,-0.064555,-0.042361,0.29614,-0.019278,-0.68018,-0.61085,-0.65349,-0.61615,-0.59629,-0.66649,-0.60921,-0.65188,-0.6896,-0.61604,-0.651,-0.60849,0.97066,0.91183,1.1928,1.075,1.2826,1.0473,0.89929,1.4771,0.99797,0.82569,1.0927,1.1026,-0.91588,-0.80871,-1.1502,-0.98788,-0.81431,-0.6739,-0.4993,-0.7001,-0.95864,-0.81184,-1.0621,-1.0289
0.005725,-0.45215,-0.84052,-0.55417,0.0065036,-0.44848,-0.83782,-0.5512,0.03921,-0.10745,0.11742,-0.060513,0.050738,-0.044153,0.063186,-0.13267,0.12859,-0.037277,0.062476,-0.079034,-0.020208,-0.005414,0.081483,-0.17101,0.73154,0.68278,0.25426,0.73353,0.33909,0.31328,-0.16829,0.51994,-0.36216,-0.56939,0.43963,0.12141,0.77526,0.65247,0.49495,0.70326,0.6558,0.50497,0.21869,0.57369,0.40725,1.4912,0.51691,0.71834,0.0054125,-0.45564,-0.84058,-0.55502,0.0065298,-0.45277,-0.83812,-0.5521,0.084589,-0.00078525,0.15023,-0.062284,-0.48379,0.43664,-0.36349,-0.04843,0.20502,-0.093188,-0.91726,0.65286,-0.43728,-0.16503,-0.0087588,-0.3598,0.064966,-0.32544,-0.032425,-0.28133,-0.022403,0.22611,0.2803,0.33041,0.15686,-0.020538,-0.00926,0.043044,-0.079816,0.0035369,-0.039607,0.1525,-0.079716,-0.026874,0.00083881,0.017555,-0.062354,0.97066,0.91183,1.1928,1.075,1.2826,1.0473,0.89929,1.4771,0.99797,0.82569,1.0927,1.1026,-0.91588,-0.80871,-1.1502,-0.98788,-0.81431,-0.6739,-0.4993,-0.7001,-0.95864,-0.81184,-1.0621,-1.0289
-1.5797,-0.55504,-0.52259,-1.433,-1.5798,-0.55441,-0.52371,-1.4335,-0.083929,0.12762,0.052851,0.057325,1.6161,1.2167,1.4258,1.374,1.6896,1.192,1.402,1.2417,1.5295,1.2733,1.4418,1.563,0.0058384,1.1802,0.82803,0.36326,-0.35154,1.0292,0.40179,-0.13057,0.025382,-1.0511,0.4172,-0.21228,0.026063,-0.15226,0.41936,-0.13725,-0.085595,-0.13353,-0.28695,0.19017,1.4821,0.95597,0.36136,0.35324,-1.5767,-0.55409,-0.5204,-1.4332,-1.5769,-0.55364,-0.52116,-1.4318,1.7312,1.0883,1.4325,1.193,-0.38823,0.74886,-0.63411,-0.39415,0.36514,-0.46645,0.086544,0.89505,-0.67811,-2.9377,-1.3219,-1.8236,-1.8638,-3.1455,-1.2109,-1.8554,-1.4377,0.34746,0.81385,0.52376,0.6819,1.7604,1.4289,1.629,1.7857,1.5939,1.2059,1.4547,1.3092,1.7806,1.5591,1.5929,1.8368,0.97066,0.91183,1.1928,1.075,1.2826,1.0473,0.89929,1.4771,0.99797,0.82569,1.0927,1.1026,-0.91588,-0.80871,-1.1502,-0.98788,-0.81431,-0.6739,-0.4993,-0.7001,-0.95864,-0.81184,-1.0621,-1.0289
1.0422,0.793,0.96771,1.4034,1.0442,0.7908,0.97456,1.4054,-0.26255,0.14746,0.052678,-0.026086,1.3264,1.8925,1.7409,1.7543,1.0534,1.9165,1.573,1.7975,1.5876,1.8874,1.942,1.6876,1.3224,0.13206,-0.23325,0.54814,0.57764,0.38516,0.079698,0.4177,-0.084688,-0.24924,-2.1698,-0.89479,0.44923,-0.17726,3.7089,0.31219,0.05013,0.14958,0.76167,-0.2877,0.58567,0.23973,3.7396,0.12278,1.0418,0.80176,0.97112,1.404,1.0452,0.79228,0.97803,1.4055,0.93318,1.7551,1.9404,1.7717,0.21228,-0.17396,-0.62997,0.18564,-0.61707,-0.11075,-0.35233,0.056385,-0.84247,-1.2384,-3.0534,-2.7355,-2.6147,-0.93547,-2.983,-2.1336,-2.3319,0.66821,0.70866,0.86678,0.64362,2.0435,1.8994,2.3601,1.8193,1.1681,2.106,1.7888,1.8754,2.1709,1.7861,2.3203,1.8975,0.93078,0.81511,1.1614,1.2071,1.1436,1.1342,0.91057,1.4334,1.0498,0.73035,1.0092,1.2759,-0.88159,-0.77401,-1.1374,-1.063,-0.72284,-0.65528,-0.48998,-0.71746,-0.99344,-0.77561,-0.9997,-1.1302
0.28959,0.698,-1.0797,0.095009,0.29002,0.69968,-1.0796,0.095165,0.037267,0.09596,0.087557,0.095513,0.62913,0.18219,0.55487,0.15335,0.6052,0.26348,0.53887,0.060484,0.66215,0.084628,0.62036,0.28811,-0.71218,0.37831,0.18816,-0.21515,-0.0165,0.48314,0.01713,0.14224,0.60696,-0.32672,0.15614,-0.034733,-0.25882,0.16841,-0.018187,0.44077,0.085133,0.59681,-0.14219,0.082366,-0.026462,0.2579,0.14519,-0.11892,0.2903,0.69552,-1.0789,0.094334,0.29052,0.69025,-1.0789,0.093226,0.72456,0.1921,0.65047,0.10896,0.31525,-0.83857,-0.66657,-0.089945,-0.59349,-0.27281,1.1614,-1.0554,-0.74557,-0.90867,-0.092021,-0.9061,-0.062279,-0.80883,-0.1986,-0.93732,0.062411,0.3866,0.52758,0.45814,0.34571,0.52797,0.089091,0.50823,0.29161,0.92408,0.28052,0.85466,0.33268,0.47336,0.076087,0.41953,0.28636,0.97066,0.91183,1.1928,1.075,1.2826,1.0473,0.89929,1.4771,0.99797,0.82569,1.0927,1.1026,-0.91588,-0.80871,-1.1502,-0.98788,-0.81431,-0.6739,-0.4993,-0.7001,-0.95864,-0.81184,-1.0621,-1.0289
-0.51316,-0.42883,0.52008,-0.3363,-0.51177,-0.42774,0.52135,-0.33494,0.03086,0.051135,0.0088582,0.023405,-0.6455,-0.65899,-0.64448,-0.66891,-0.64509,-0.6502,-0.64368,-0.66306,-0.61939,-0.66029,-0.61582,-0.65752,-0.176,-0.3523,-0.1944,-0.65852,-0.35549,0.34292,0.084048,0.056102,0.38104,0.28701,0.35308,0.55991,-0.26785,0.78844,0.45044,0.40617,0.31134,0.68541,0.59868,0.62857,-0.18605,-0.082739,-0.20298,0.027508,-0.51419,-0.43533,0.518,-0.33825,-0.51272,-0.43446,0.51985,-0.33682,-0.56554,-0.62475,-0.51969,-0.61471,0.20272,-0.027775,-0.404,0.18957,-0.018676,-0.57009,0.24487,-0.011392,-0.18601,0.55967,0.54751,0.53693,0.57096,0.55567,0.53062,0.55103,0.55485,0.12539,0.25534,0.31261,0.4343,-0.61388,-0.60831,-0.65756,-0.61738,-0.55543,-0.6325,-0.52211,-0.60668,-0.61673,-0.61085,-0.6636,-0.61263,0.67827,0.85727,0.5859,0.9001,1.3863,0.81958,0.94892,1.4771,0.72727,0.68535,0.67993,0.994,-0.68169,-0.80689,-0.53149,-0.83119,-0.78595,-0.49718,-0.43145,-0.78553,-0.69974,-0.73275,-0.6279,-0.90642
